name,pitcher,pitches,hand,fastball,avg_velo,max_velo,offspeed_rate,primary_offspeed,avg_rel_ext,release_angle_ground
Zach Eflin,621107,1194,R,FT,93.34642857142858,96.1,0.2981574539363484,CB,6.681909547738694,64.43078345905043
Brandon Woodruff,605540,2538,R,FF,96.528,99.7,0.4011032308904649,CH,6.597239747634069,77.93710096131328
Kevin Gausman,592332,2783,R,FF,94.85917464996315,99.2,0.5120373697448797,SP,6.426949335249731,68.52259334916756
Marcus Stroman,573186,2181,R,FT,91.5041095890411,93.8,0.38331040806969285,SL,5.7716185236130215,78.52439585667521
Chris Paddack,663978,367,R,FF,93.59947368421052,97.1,0.4822888283378747,CH,6.764577656675749,68.08162242173354
Triston McKenzie,663474,2807,R,FF,93.06,97.4,0.44068400427502674,SL,6.689835948644793,73.12288531868488
Joe Musgrove,605397,2834,R,FF,92.52367647058824,95.3,0.4978828510938603,SL,6.007233592095977,76.46361519440616
Jake Odorizzi,543606,1798,R,FF,91.65641304347827,94.7,0.2775305895439377,SP,6.129143492769744,80.55465015834807
Zach Davies,605200,2292,R,FT,88.98159806295399,92.7,0.40095986038394416,CH,6.012260034904014,75.03299402592651
Germán Márquez,608566,2839,R,FF,94.39811320754717,98.8,0.45966889749911943,KC,5.525361042620641,69.5575037956333
Luis Severino,622663,1622,R,FF,95.86435897435898,100,0.43464858199753387,CH,6.254506172839506,75.40098327766576
Daulton Jefferies,641726,611,R,FT,91.76428571428572,95,0.33551554828150576,CH,5.910819672131147,65.58454244445913
Mitch Keller,656605,2659,R,FF,95.53163265306122,100,0.44828883038736367,SL,6.329409552463332,72.68344434316586
Tony Gonsolin,664062,2013,R,FF,92.54421855146124,96.1,0.6090412319920517,SP,5.983109786388475,81.49945457825878
Matt Koch,571863,72,R,CUT,88.68518518518519,90.6,0.3194444444444444,SL,6.227777777777778,66.50373760200682
José Ureña,570632,1622,R,FT,95.83416370106761,98.3,0.406905055487053,SL,6.250678175092478,73.0644901368319
Brady Singer,663903,2375,R,FT,94.59270588235294,98,0.45684210526315794,SL,6.659123472397809,74.37746396257116
Jordan Hicks,663855,1051,R,FT,99.85737226277372,104.7,0.3425309229305423,SL,6.565651760228354,69.83657066083217
Kyle Crick,605195,279,R,FT,92.25794392523365,94.1,0.5734767025089605,SL,6.194982078853046,73.78786559448761
Reynaldo López,625643,985,R,FF,97.16273062730627,100.9,0.449746192893401,SL,6.374010152284264,74.61481975255576
Andrés Muñoz,662253,1024,R,FF,100.25939226519337,103.7,0.646484375,SL,6.44267578125,69.30072613993582
Emilio Pagán,641941,1126,R,FF,96.23127147766323,99.1,0.2912966252220249,SP,6.719893428063943,73.2904563906339
Jacob Lemoine,621082,298,R,FT,91.63976608187134,94,0.3221476510067114,SL,5.513087248322147,80.07415863194426
Tyler Duffey,608648,741,R,FF,92.38560885608857,95.6,0.4642375168690958,KC,6.346693657219973,66.26223210986919
Yimi García,554340,1039,R,FF,93.88915401301519,97.9,0.41578440808469685,SL,5.728970163618865,62.21974286240285
J. B. Wendelken,605525,488,R,FF,94.74429824561403,97.1,0.39754098360655743,SL,6.189959016393443,68.63050680097857
Edwin Díaz,621242,928,R,FF,100.36485788113696,103.9,0.5808189655172413,SL,7.194468546637744,66.090395771258585
Taylor Clarke,664199,859,R,FF,95.37884615384615,97.6,0.5762514551804423,SL,6.125611175785798,80.03215912745226
Corbin Burnes,669203,3274,R,CUT,95.4097520661157,98.9,0.37416004886988397,CB,6.382854523227384,84.27284927458815
Walker Buehler,621111,1046,R,FF,95.56201117318436,98.6,0.3632887189292543,KC,6.482982791586998,80.32582953659322
Max Scherzer,453286,2167,R,FF,93.29623601220753,96.9,0.45223811721273655,SL,6.191030975496995,59.56671541879075
Michael Lorenzen,547179,1654,R,FF,93.70407608695652,96.3,0.45042321644498184,CH,5.871946795646917,71.09175697119575
Giovanny Gallegos,606149,988,R,FF,93.0490486257928,95.4,0.521255060728745,SL,5.753846153846154,75.51464525889487
Dominic Leone,608678,826,R,FF,95.9760655737705,98.9,0.35714285714285715,SL,6.57360774818402,68.02842290094918
Camilo Doval,666808,1121,R,CUT,100.40879765395894,105,0.4362176628010705,SL,6.57743086529884,71.19590528220179
Zack Littell,641793,758,R,FF,94.81484375,97.7,0.49340369393139843,SL,6.422163588390501,72.18710097208613
Ronel Blanco,669854,120,R,FF,96.33454545454545,99.3,0.5416666666666666,SL,6.921666666666667,79.98942930560617
Adam Cimber,643256,1044,R,FF,86.30575342465754,89.4,0.35344827586206895,SL,6.400095785440613,26.738096516868524
Josh Winder,680739,1114,R,FF,92.97244444444445,95.6,0.5960502692998204,SL,5.669569120287253,83.3865183195006
Pedro Avila,658648,70,R,FF,92.53703703703704,94.6,0.5142857142857142,CH,6.18,77.61907085675017
Rony García,665621,884,R,FF,92.63746835443038,96.4,0.4264705882352941,CB,6.248303167420814,57.678779399567034
Tyler Thornburg,592804,362,R,FF,92.94619047619048,95.8,0.4198895027624309,CB,6.318836565096953,75.12507212524461
Chris Ellis,595939,83,R,FF,92.3078947368421,93.5,0.5421686746987953,SL,6.208433734939759,74.32454860765644
Edwin Uceta,670955,292,R,FT,92.81835443037974,95,0.4486301369863014,CH,6.060616438356164,71.69039569575699
Jackson Stephens,623451,944,R,FF,93.31797101449276,95.6,0.41949152542372886,CB,5.70593220338983,80.77285011817649
David Robertson,502085,1054,R,CUT,93.76703910614525,97.4,0.49051233396584437,KC,6.655123339658444,66.05023192124933
Louis Head,545343,546,R,FF,92.7662100456621,95.6,0.5989010989010989,SL,6.155963302752293,66.53246014552404
Dennis Santana,642701,991,R,FT,95.9119170984456,99.5,0.5378405650857719,SL,5.98678102926337,67.70768587697596
Seth Lugo,607625,1079,R,FF,93.77403846153847,97.8,0.4921223354958295,CB,5.865060240963856,80.6006501362183
Phillips Valdez,570488,287,R,FT,94.71860465116279,97.3,0.5505226480836237,CH,6.892334494773519,66.58801961176461
Darren O'Day,503285,385,R,FF,86.71607142857142,88.9,0.4779220779220779,SL,6.624415584415584,52.94165368165079
Noah Syndergaard,592789,2025,R,FT,94.13582554517134,97,0.5338271604938272,SL,6.679506172839506,82.79921319966498
Trevor Williams,592866,1407,R,FF,91.97590847913862,95,0.3461265103056148,CH,6.725657427149964,64.96405509167307
Angel De Jesus,669804,192,R,FT,95.71603773584906,98.8,0.44791666666666663,SL,7.26875,66.78572832393488
Kutter Crawford,676710,1296,R,FF,94.01162324649299,96.8,0.3001543209876543,CB,6.1419753086419755,71.86051489748463
Adonis Medina,658431,414,R,FT,92.57560975609756,94.9,0.5241545893719807,SL,5.927777777777778,65.24426858036382
Mitch White,669952,1715,R,FF,93.63372395833333,96.3,0.482798833819242,SL,6.260874635568513,74.54660221098855
Adam Oller,670124,1294,R,FF,93.13109048723898,96.5,0.3207109737248841,CH,6.255255023183926,72.078244120378
Eli Morgan,669212,1017,R,FF,90.28321428571428,95.4,0.4454277286135694,CH,6.121656686626746,86.31509510963801
Ryan Castellani,624418,45,R,FT,93.61666666666666,95.3,0.5111111111111111,SL,6.404444444444445,66.46129544444545
Patrick Murphy,641907,142,R,FF,96.46666666666667,98.5,0.30985915492957744,CB,6.622535211267605,73.76102543869412
Anthony DeSclafani,543101,329,R,FT,92.79052631578948,96.1,0.574468085106383,SL,6.622188449848024,73.61145887970396
Drew VerHagen,572403,419,R,FT,94.23564356435644,96.4,0.5107398568019093,SL,6.046300715990453,79.6797044783286
Spencer Patton,607359,111,R,FF,92.08148148148149,94,0.5135135135135135,SL,6.237837837837838,70.08378634847767
Jimmy Lambert,669424,817,R,FF,92.36071428571428,97.2,0.5544675642594858,SL,5.782635467980295,79.54944672729866
Pierce Johnson,572955,280,R,FF,93.74351851851851,96.3,0.6142857142857143,CB,5.765714285714286,72.29350322640387
Hunter Harvey,640451,661,R,FF,97.89528487229863,100.6,0.22087745839636913,SP,6.106959152798789,73.69873344533246
Jason Foley,671345,961,R,FT,96.57448630136986,99.8,0.30385015608740895,SL,6.508116545265349,70.26839247879043
Jon Gray,592351,2062,R,FF,96.1475047984645,100,0.49466537342386036,SL,6.470562560620756,70.98101075843836
Alex Cobb,502171,2418,R,FT,94.18592519685039,96.5,0.5785773366418527,SP,5.868238213399504,71.59891198890588
Roansy Contreras,672710,1588,R,FF,95.80363164721142,99.1,0.5144836272040302,SL,6.379974811083123,81.4058168829156
Clarke Schmidt,657376,928,R,FT,94.39483568075117,96.9,0.6099137931034482,SL,6.005177993527508,76.9683757483513
Jhon Romero,664584,90,R,FF,93.03673469387755,95.2,0.45555555555555555,SL,5.883333333333334,69.37232221820678
Matt Peacock,676840,149,R,FT,91.01264367816091,93.8,0.4161073825503356,SL,5.301342281879195,75.97861334363003
Ryan Hendrix,641682,143,R,FT,92.37222222222222,95.7,0.5174825174825175,SL,5.8657342657342655,75.87494481256371
Sean Poppen,664092,439,R,FT,94.52637362637363,96.4,0.37813211845102507,SL,6.249886104783599,71.32403117639171
Pedro Báez,520980,73,R,FF,89.675,92.5,0.5616438356164384,CH,6.269014084507043,85.82600211007886
Paul Sewald,623149,974,R,FF,92.75129740518962,96.1,0.4856262833675565,SL,6.501540041067762,50.51658263302116
Huascar Ynoa,660623,147,R,FF,95.51818181818182,97.4,0.46938775510204084,SL,5.90204081632653,79.26899551409363
Marcos Diplán,650959,122,R,FF,94.17936507936508,96.6,0.48360655737704916,SL,6.895081967213115,78.50916798429931
Chris Mazza,607391,135,R,CUT,84.93111111111111,86.9,0.3703703703703704,SL,6.911851851851852,65.20992236761433
Anthony Castro,621593,260,R,FF,95.80194174757281,98.4,0.5076923076923077,SL,6.738846153846154,60.46421976481483
Tommy Romero,676720,191,R,FF,90.91214953271029,93.9,0.4397905759162304,SL,6.760732984293194,84.61263343276927
Nicklaus Snyder,676766,33,R,FF,96.13333333333334,98,0.36363636363636365,SL,5.987878787878788,71.73456482305507
Matt Manning,666159,990,R,FF,94.50628683693516,98.6,0.4101010101010101,SL,6.86835187057634,71.72125071580545
Daniel Duarte,650960,77,R,FF,95.4375,97,0.48051948051948057,SL,6.150649350649351,80.21303989893039
Sonny Gray,543243,1872,R,FF,92.62230623818526,95.2,0.36698717948717946,CB,6.457318376068376,80.45806778818846
Lou Trivino,642152,955,R,FT,95.92296819787985,98.6,0.3675392670157068,SL,6.361989528795812,74.96713683004361
Greg Holland,518813,80,R,FF,92.8,94.8,0.7,SL,5.87375,87.59198248225154
Josh Sborz,622250,419,R,FF,96.1447004608295,99.4,0.4821002386634845,SL,5.971360381861575,81.63066993925678
Casey Mize,663554,169,R,FF,94.44939759036144,97.1,0.49112426035502954,SL,6.975739644970414,70.46309879289329
Blake Treinen,595014,69,R,FT,95.18181818181819,96.4,0.2753623188405797,SL,5.530434782608696,63.22267817999679
Dereck Rodríguez,605446,99,R,FF,92.08157894736843,94.1,0.26262626262626265,CB,6.444444444444445,80.46359269531996
Ryan Pressly,519151,711,R,FF,94.37974137931035,97.5,0.6736990154711673,SL,6.141490857946554,87.07826660981647
Connor Brogdon,641401,710,R,FF,96.11850220264317,98.3,0.4323943661971831,CH,7.041549295774648,65.88368559196654
Dusten Knight,643400,192,R,CUT,85.82622950819672,89.1,0.4739583333333333,CH,6.422916666666667,88.54169598256792
Ralph Garza,621248,514,R,FT,87.16666666666667,89.6,0.44163424124513617,SL,6.144747081712063,69.75730296078639
Jharel Cotton,605194,741,R,FF,91.1287009063444,94.5,0.553306342780027,CH,5.442645074224021,77.55191627253652
Austin Adams,613534,48,R,FF,91.67,92.7,0.7916666666666666,SL,5.910416666666666,57.51545005568373
Sergio Romo,489265,335,R,FT,85.16727272727273,86.5,0.6358208955223881,SL,6.398208955223881,59.64973012752982
Luis Patiño,672715,388,R,FF,95.13588235294118,98.2,0.42783505154639173,SL,6.708762886597938,72.34088041046328
Jackson Kowar,663804,311,R,FF,95.61103448275863,98.8,0.5337620578778135,CH,6.243086816720258,75.74836775669344
Elvin Rodriguez,660730,534,R,FF,93.16156583629893,95.7,0.4606741573033708,SL,6.53314606741573,70.29120785956948
Jorge Alcala,660896,40,R,FF,92.78571428571429,94.4,0.675,SL,5.7075,68.04997137323447
Mason Thompson,666168,368,R,FT,96.44402985074626,98.6,0.25271739130434784,SL,6.686684782608696,69.98708513437386
Luke Weaver,596133,721,R,FF,91.21906976744187,96.6,0.3855755894590846,CH,5.733285917496444,75.239953109558
Duane Underwood,621249,1004,R,CUT,92.63136531365313,96.5,0.351593625498008,CH,6.455776892430279,70.22328513554727
Luis Castillo,622491,2506,R,FF,95.73567961165048,98.9,0.43335993615323226,CH,5.586187624750499,61.41013514251591
Cole Sands,663485,603,R,FF,90.23267326732673,93.2,0.4228855721393035,CB,5.3194029850746265,69.42216927029715
George Kirby,669923,2092,R,FF,95.926,99.5,0.30210325047801145,CB,6.627868068833652,76.24073643529653
Juan Minaya,573668,174,R,FF,94.39277108433735,96.6,0.5229885057471264,CH,6.594827586206897,70.8353623906573
David McKay,641853,135,R,FT,93.05903614457831,95.7,0.36296296296296293,CB,6.662962962962963,69.03321913882914
Drew Carlton,656290,120,R,FT,90.69090909090909,92.7,0.375,SL,6.085,67.50440282660047
Jose Cuas,621016,687,R,FT,92.8906103286385,96.4,0.3799126637554585,SL,6.396360989810772,42.165021419014124
Jordan Weems,607179,738,R,FF,97.11698513800425,100.7,0.3617886178861789,SL,6.546070460704607,73.45840685078393
Trevor Kelley,665001,460,R,FT,90.10169491525424,92.7,0.35869565217391297,CB,6.653043478260869,38.75776575598684
Jonathan Heasley,669169,1796,R,FF,92.7874695863747,96.5,0.5089086859688196,CH,6.230984340044743,75.7087397027651
Matt Swarmer,664161,657,R,FF,90.54902723735408,93.4,0.60882800608828,SL,6.220700152207002,80.2967632917988
Anderson Espinoza,659262,375,R,FF,77.45847750865052,96.7,0.22933333333333333,SL,6.0793103448275865,71.49599180661217
Trevor Megill,656730,774,R,FF,98.6879716981132,101.7,0.44573643410852715,KC,6.537596899224806,78.80287822562865
Yency Almonte,622075,466,R,FT,96.66835443037975,99.1,0.5450643776824035,SL,6.6392703862660944,73.15402481912662
Parker Markel,571917,61,R,FF,94.78214285714286,95.7,0.5409836065573771,SL,6.409836065573771,67.94684840373552
Miguel Sánchez,667376,211,R,FF,93.83170731707317,96.3,0.6113744075829385,CH,6.12132701421801,77.49530527494005
Domingo Tapia,593619,363,R,FT,96.68025477707006,99.1,0.3168044077134986,CH,5.938842975206612,73.42230194086815
Jesus Cruz,672911,163,R,FF,94.43368421052632,96.9,0.4171779141104294,SL,6.047239263803681,77.56089783376001
Stephen Nogosek,668665,377,R,FF,94.83269230769231,97.1,0.27320954907161804,SL,6.412201591511937,69.78208285346118
Logan Gillaspie,670810,262,R,FF,95.01349206349207,97.1,0.5190839694656488,CH,6.245419847328244,81.44377459344544
Colin Holderman,670059,432,R,FT,96.07227722772278,99.4,0.41898148148148145,SL,6.369907407407408,74.82880003440087
Cody Sedlock,642060,71,R,FF,91.49677419354839,95.4,0.5633802816901408,CH,6.51830985915493,67.82184800692639
James Kaprielian,621076,2230,R,FF,93.37353479853479,97.6,0.4556053811659193,SL,6.0502018842530285,66.17897653857978
Tommy Nance,667297,751,R,FT,93.52385321100917,96.9,0.5765645805592543,CB,6.21,77.71715524939943
Kyle Barraclough,607457,139,R,FF,92.78955223880597,94.4,0.45323741007194246,SL,6.432374100719424,65.73705711535862
Joel Kuhnel,669270,926,R,FT,94.46618181818182,101.8,0.4546436285097192,SL,6.925666666666666,66.49013436188676
Robert Gsellman,607229,207,R,FT,92.64434782608696,95.3,0.4396135265700483,SL,6.3,73.78053997242361
Chad Smith,663385,337,R,FT,95.48520179372197,98.4,0.33827893175074186,SL,5.964688427299703,70.3133628058326
Johnny Cueto,456501,2372,R,FT,90.36512455516014,94.3,0.37268128161888703,CH,5.612900505902192,64.97679571902727
Alex Faedo,656412,967,R,FF,91.89780439121756,95.6,0.4819027921406412,SL,5.918924508790073,72.78489955545562
Josh Winckowski,670174,1194,R,FT,94.32270742358078,97.4,0.38190954773869346,SL,6.491959798994975,73.8118633929932
Denyi Reyes,660593,117,R,FF,93.84313725490196,95.7,0.5641025641025641,SL,7.027350427350427,67.83281304256647
Austin Pruitt,643493,809,R,FF,90.61111111111111,92.8,0.6551297898640296,SL,5.666254635352287,84.05490427204951
Carl Edwards,605218,1014,R,FF,95.61046511627907,100.2,0.3214990138067061,CB,6.809486166007905,73.11907655500661
Janson Junk,676083,159,R,FF,92.5072463768116,95.1,0.5660377358490566,SL,6.333962264150943,72.75735482345183
Graham Ashcraft,668933,1756,R,CUT,91.06303370786517,100.9,0.27790432801822323,SL,5.597400241837969,78.20249926120991
Ryan Pepiot,686752,737,R,FF,94.8780193236715,97.1,0.43826322930800543,CH,6.759158751696065,71.04300475817544
Chase Silseth,681217,501,R,FF,94.5363184079602,97.5,0.5369261477045908,SP,5.908782435129741,73.68001924517631
Yennier Cano,666974,394,R,FT,94.1132911392405,96.4,0.5736040609137056,CH,5.753553299492386,68.84580129638925
Luis Perdomo,606131,285,R,FT,93.649375,96.6,0.43859649122807015,SL,6.185964912280702,69.66912561754127
Yerry De Los Santos,660787,449,R,FT,95.79433962264152,98.7,0.3986636971046771,SL,6.642761692650334,70.33978333284206
Dylan Floro,571670,863,R,FT,91.8328025477707,94.9,0.36964078794901506,SL,6.29732868757259,60.01518505300862
Joe Kelly,523260,703,R,FT,97.52808988764045,100.2,0.604551920341394,KC,5.8805120910384066,73.07154563756642
Junior Fernández,658551,333,R,FT,99.13571428571429,101,0.45345345345345345,SL,6.557657657657658,73.34483447012333
Jared Solomon,676660,157,R,FT,94.81184210526315,98,0.5159235668789809,SL,5.946496815286625,68.57584417527625
Angel Rondón,667373,86,R,FF,93.37234042553192,96,0.45348837209302323,SL,6.6976744186046515,69.99042257063495
Yadier Molina,425877,40,R,FF,79.1,83.5,0.525,CB,4.4825,71.98317849479638
Jake Reed,596082,307,R,FT,90.15347222222222,93.5,0.46254071661237783,SL,5.388925081433225,50.46428509228849
Jake Walsh,673904,65,R,FT,94.61,97.6,0.38461538461538464,CB,6.0892307692307694,79.07932435482167
Davis Martin,663436,1042,R,FF,94.41078838174273,99.3,0.5374280230326296,SL,6.4438579654510555,73.34267964390087
Mike Clevinger,605182,1926,R,FF,94.48401697312589,98.7,0.33696780893042577,SL,6.809605399792316,73.93662093926287
César Valdez,491624,16,R,FF,84.6,84.6,0.875,CH,5.31875,68.28205716118731
Keynan Middleton,641871,241,R,FF,95.36639344262295,98.2,0.49377593360995853,SL,6.693360995850623,69.74790573570588
Michael Grove,675627,472,R,FF,94.77916666666667,98.2,0.489406779661017,CB,6.484957627118644,77.05054435258066
Shane Greene,572888,50,R,FT,90.55882352941177,93.9,0.36000000000000004,SL,5.726,70.59484929350941
J. C. Mejía,650496,59,R,FT,95.6,97,0.3559322033898305,SL,6.244067796610169,76.5856405043066
Francisco Morales,672839,79,R,FF,96.15483870967742,98.7,0.6075949367088608,SL,6.864556962025317,81.57750926049853
Tommy Kahnle,592454,174,R,FF,96.08292682926829,99.2,0.764367816091954,CH,6.5873563218390805,73.13850915328447
Luis Gil,661563,83,R,FF,97.68571428571428,99.5,0.40963855421686746,SL,6.8831325301204815,66.46467968976086
Max Kranick,668820,76,R,FF,95.935,99.2,0.47368421052631576,SL,6.705263157894737,69.95954748840789
Adrián Martinez,661309,1015,R,FT,93.59765166340509,97.1,0.496551724137931,CH,6.1823645320197045,66.67899001528518
Calvin Faucher,676534,433,R,FT,93.90223463687151,96.8,0.5866050808314087,SL,5.606928406466513,77.23706664998866
Adrian Sampson,592716,1694,R,FF,86.79768683274021,95.3,0.29220779220779225,SL,6.385252022401992,64.13729776494809
Robert Dugger,667498,284,R,FF,89.1375,92.2,0.5669014084507042,SL,6.131338028169014,68.93502555271215
Casey Lawrence,596271,297,R,FF,90.35538461538462,93,0.6498316498316499,SL,6.081144781144781,61.29380036925755
Riley O'Brien,676617,23,R,FF,93.2090909090909,94.3,0.5217391304347826,CB,6.743478260869566,76.39878067408857
Elvis Peguero,665625,308,R,FT,96.72869565217391,99.4,0.6266233766233766,SL,6.632467532467532,61.9449867796087
Sean Hjelle,663546,474,R,FT,94.39455252918287,97.9,0.4493670886075949,KC,6.599789029535865,76.1145322763378
Gregory Santos,666619,67,R,FF,99.38125,102,0.5223880597014925,SL,6.677611940298507,81.35973893043627
Zach Pop,647315,536,R,FT,96.34563106796116,99.3,0.23134328358208955,SL,6.337686567164179,67.95359772188665
Jason Alexander,669920,1160,R,FT,92.27147192716237,95.8,0.3887931034482759,SL,6.2443103448275865,66.88414183370826
Jake Bird,656234,745,R,FT,94.62069767441861,96.8,0.17181208053691274,CB,5.771275167785235,65.14758647661273
Ken Giles,571704,67,R,FF,93.63333333333334,94.6,0.5522388059701493,SL,5.614925373134328,70.16330230261036
Mark Appel,571446,149,R,FT,96.09732142857143,98.8,0.24832214765100669,SL,7.061744966442953,78.33882257416366
Dean Kremer,665152,1947,R,FF,93.37693498452012,96.4,0.2773497688751926,CH,6.281664098613251,66.78577681589896
Shane Baz,669358,444,R,FF,96.23033707865169,99.6,0.5990990990990991,SL,6.53490990990991,75.39806130184989
Enoli Paredes,660600,57,R,FF,95.04285714285714,97.1,0.14035087719298245,SL,6.321052631578947,69.54901837301628
Jimmy Yacabonis,642231,292,R,FT,93.01618497109827,95.2,0.40753424657534243,SL,5.948972602739726,66.71305579782789
José Leclerc,600917,782,R,FF,94.80454545454546,97.2,0.5741687979539642,SL,5.433802816901409,73.67482691644432
Connor Seabold,657756,370,R,FF,91.45634517766497,93.8,0.46756756756756757,SL,5.963513513513513,63.45913317278013
Ian Gibaut,664139,694,R,FF,94.58491803278689,99.2,0.33285302593659943,SL,6.871238938053097,77.1064686143415
Shaun Anderson,641312,21,R,FF,92.86666666666666,93.5,0.8571428571428571,SL,6.614285714285714,70.71036258377593
Jackson Tetreault,676194,365,R,FF,96.0085308056872,99.3,0.10410958904109589,CB,7.12027397260274,68.05566072036224
Chi Chi González,592346,376,R,FF,92.36347826086957,94.9,0.4920212765957447,SL,6.003989361702128,70.8830515880587
Alec Mills,621219,302,R,FT,88.10619469026548,90.5,0.40066225165562913,CH,6.094039735099337,63.13341208570179
Jack Flaherty,656427,662,R,FF,94.5003125,98.9,0.42447129909365555,SL,6.851812688821752,65.53520891558071
Johan Oviedo,670912,980,R,FF,97.47535211267606,100.5,0.5653061224489796,SL,7.095918367346939,63.219650907250326
Jeremy Beasley,676886,271,R,FF,95.31265060240963,97.8,0.3874538745387454,SL,6.340959409594096,70.98521038936434
Tommy Hunter,488984,349,R,CUT,91.49634146341464,94.2,0.14040114613180515,CB,6.31432664756447,74.48308746766853
Lance Lynn,458681,2022,R,FF,93.14668117519042,96.4,0.17408506429277942,CB,6.328585558852621,59.428115349958574
Max Castillo,666721,697,R,FF,93.46656716417911,96.9,0.5193687230989957,CH,6.6647058823529415,62.706283171182676
Daniel Mengden,596043,119,R,CUT,87.64102564102564,90.6,0.3781512605042017,CH,6.211764705882353,72.47450960263414
Peter Strzelecki,657265,605,R,FF,93.61118012422361,96.6,0.4677685950413223,SL,6.481652892561984,62.572675927362965
Jerad Eickhoff,595191,83,R,FF,88.90526315789474,90.9,0.7710843373493976,SL,6.251807228915663,73.50724964623687
Caleb Kilian,668873,235,R,FT,94.84433962264151,98.7,0.09787234042553192,CB,6.967234042553192,76.62008387115291
Luke Bard,572703,241,R,FF,94.08658536585367,95.8,0.46887966804979253,SL,6.384647302904565,74.20229841951296
Michael Kelly,547184,64,R,FF,93.48,94.6,0.703125,SL,6.0390625,80.55699531636483
Brandon Bielak,656232,226,R,FF,91.80379746835443,94.1,0.4070796460176991,CB,5.46858407079646,76.02146019743579
Reed Garrett,657585,196,R,FF,96.08144329896908,99.5,0.08163265306122448,SP,6.3887755102040815,73.07793220204367
Jesus Tinoco,622786,350,R,FT,95.42156862745098,97.2,0.52,SL,6.011428571428572,76.08375773606389
Ryan Weber,543901,127,R,FT,87.47183098591549,89,0.4409448818897638,SL,5.393700787401575,66.37513733346101
Rico Garcia,670329,136,R,FF,94.8404761904762,97,0.38235294117647056,CH,5.988970588235294,79.43057465425183
Tyson Miller,668338,228,R,FF,92.22941176470589,95.4,0.40789473684210525,SL,7.0656387665198235,53.04876001062064
Kyle Tyler,667725,40,R,FF,91.75357142857143,93.1,0.30000000000000004,CB,6.965,74.05265894603953
Arodys Vizcaíno,527055,115,R,FF,96.48769230769231,98.6,0.40869565217391307,SL,5.78,78.35139766133436
Edward Cabrera,665795,1215,R,FF,96.13658536585366,99.5,0.6888888888888889,CH,6.446090534979424,74.44951746120839
Luke Barker,673316,54,R,FF,91.028125,92.5,0.4074074074074074,SP,6.4981481481481485,73.31867597894497
Stephen Strasburg,544931,83,R,FF,91.57391304347826,93,0.49397590361445787,CB,7.039759036144578,74.67171907554571
Ian Hamilton,641656,42,R,FF,92.57368421052631,93.5,0.47619047619047616,SL,5.752380952380952,68.88494404300974
Garrett Hill,682051,1019,R,FF,92.20716049382716,96.8,0.4072620215897939,SL,6.449558390578999,63.859933151406196
Jeff Brigham,656257,419,R,FF,93.85280898876404,96.8,0.5751789976133651,SL,6.064677804295942,67.04197940835863
Erich Uelmen,657272,463,R,FF,90.56712328767124,96.6,0.3801295896328294,SL,6.729024943310658,53.62644111979402
Cory Abbott,676265,845,R,FF,91.03869463869464,94.1,0.49230769230769234,SL,6.158343195266272,65.85219587170175
Jonathan Hernández,642546,511,R,FT,97.76372093023255,100.1,0.5675146771037182,SL,6.29412915851272,74.65299546137508
Jordan Sheffield,642068,37,R,FF,92.9764705882353,95.1,0.5405405405405406,SL,5.5729729729729724,77.04295740204381
James Karinchak,675916,704,R,FF,94.66928571428572,97.1,0.4034090909090909,CB,5.95547652916074,91.30854943010347
Nick Neidert,663734,82,R,FF,92.015,94.2,0.5121951219512195,SL,6.690243902439025,63.0288870117827
Touki Toussaint,657053,431,R,FT,92.82748538011695,96.2,0.531322505800464,CB,7.0116009280742455,73.1006770262383
Huascar Brazoban,623211,631,R,CUT,86.57916666666667,90.8,0.2519809825673534,CH,5.785736925515056,73.8258901456063
Derek Law,571882,352,R,CUT,91.32586206896552,94.5,0.2727272727272727,CB,6.547443181818182,78.58694525180972
Kaleb Ort,672391,529,R,FF,95.7373417721519,100.6,0.4007561436672968,SL,6.106616257088847,61.82634161663238
José Cisnero,542585,430,R,FF,95.222077922077915,97.2,0.3186046511627907,SL,6.136046511627907,73.13417082693064
Michel Báez,673258,25,R,FF,93.83076923076923,94.8,0.44,CH,5.948,76.98805297852654
Pete Fairbanks,664126,352,R,FF,99.25277777777778,101.6,0.3806818181818182,SL,6.557386363636364,88.12486407481568
Aníbal Sánchez,434671,1232,R,CUT,87.28666666666666,90.6,0.37337662337662336,CH,6.3017045454545455,87.27285932810877
Bryan Garcia,650530,317,R,FT,92.19551282051282,94.8,0.5078864353312302,CH,5.94006309148265,66.28845916562857
Brayan Bello,678394,997,R,FT,96.37378917378918,99.7,0.4613841524573721,CH,6.371514543630893,69.20280107608845
Chris Devenski,606965,241,R,FF,93.76571428571428,97.1,0.5643153526970954,CH,6.084647302904564,87.5905807185767
Domingo Germán,593334,1081,R,FF,92.06101694915255,94.6,0.6049953746530989,CB,6.058649398704903,73.87766872869956
Jordan Holloway,656548,47,R,FT,96.61428571428571,97.4,0.7659574468085106,SL,6.542553191489362,77.7054218892813
José Marte,665896,265,R,CUT,90.465625,94.5,0.011320754716981133,SL,6.969056603773585,69.15904460170954
Connor Sadzeck,592712,48,R,FF,94.58181818181818,95.5,0.7083333333333334,SL,6.127083333333333,65.03982012762523
Max Meyer,676974,89,R,FF,94.31142857142858,95.9,0.6067415730337079,SL,5.955056179775281,77.41587652556606
